, time_stamp (sec),ene,modi_ene
831,111.43216317,61.0,104.0
832,111.63705535,129.0,219.0
833,111.63986551,570.0,969.0
834,112.24094133,107.0,182.0
835,112.48520502,45.0,76.0
836,112.54000091,80.0,136.0
837,112.56941306,41.0,70.0
838,112.82703845,67.0,114.0
839,113.06831991,173.0,294.0
840,113.32597824,204.0,347.0
841,113.40561979,357.0,607.0
842,113.42643721,62.0,105.0
843,113.44928385,71.0,121.0
844,113.45742003,179.0,304.0
845,113.52016343,373.0,634.0
846,113.63920131,61.0,104.0
847,113.67512489,313.0,532.0
848,113.93421251,121.0,206.0
849,113.98844499,143.0,243.0
850,114.44362768,50.0,85.0
851,114.45872268,144.0,245.0
852,114.48301999,53.0,90.0
853,114.56094156,120.0,204.0
854,114.66233822,64.0,109.0
855,114.69406241,123.0,209.0
856,115.01834724,74.0,126.0
857,115.193565,156.0,265.0
858,115.27983554,232.0,394.0
859,115.30240666,105.0,178.0
860,115.41454661,419.0,712.0
861,115.60856547,53.0,90.0
862,115.61095687,100.0,170.0
863,115.68559164,257.0,437.0
864,115.96186899,45.0,76.0
