event_numbers, total_energy (keV), ch1_energy, ch2_energy, ch3_energy, ch4_energy, time_stamp (sec)
558,221203,47875,42755,104189,26384,111.41235940
559,80884,16081,23041,14536,27226,111.44421223
560,104206,23161,25399,38860,16786,111.83404557
561,437598,144264,81378,91761,120195,111.88867842
562,78537,9703,33544,22314,12976,111.99332348
563,179299,90376,17085,49447,22391,112.02528086
564,63962,18323,10413,27239,7987,112.10700276
565,567906,169541,116675,121557,160133,112.52991611
566,81546,6293,42525,10636,22092,112.64188175
567,259306,50604,48929,26424,133349,112.80067381
568,342143,87491,51978,168089,34585,112.90114392
569,162812,67756,13653,12426,68977,113.68394509
570,401112,88228,74934,190427,47523,113.97404552
571,91789,27973,10839,8787,44190,114.41408866
572,248615,113295,26728,32052,76540,114.73298906
573,195704,85564,25978,41682,42480,114.79264391
574,110480,35443,19597,19414,36026,115.28147658
575,86912,10367,33463,33367,9715,115.46490054
576,327529,130459,34790,126896,35384,115.49343067
577,71201,10555,26938,21811,11897,115.72356601
578,222299,71440,31209,91721,27929,115.74683524
579,98092,20384,26977,18895,31836,116.16889589
580,103560,31639,12959,10779,48183,116.24097351
581,247549,84847,25455,113336,23911,116.33369770
582,52655,14453,11928,11591,14683,116.39246452
583,194827,62619,38485,41943,51780,116.78377741
584,143287,12728,65252,51676,13631,116.90824679
585,183977,45925,43698,53336,41018,117.05931167
586,35937,2021,17807,12937,3172,117.37604562
587,253961,25762,131266,41627,55306,117.49728135
588,358468,123318,64841,94129,76180,117.88304166
589,107387,16060,40000,34659,16668,118.74952571
590,90730,35696,12956,14631,27447,118.83167974
591,106718,13619,39883,40532,12684,118.92662909
592,77779,7555,35464,26222,8538,119.24803738
