event_numbers, total_energy (keV), ch1_energy, ch2_energy, ch3_energy, ch4_energy, time_stamp (sec)
522,84542,16546,27428,19408,21160,6.78823266
523,66615,6110,35689,11609,13207,6.81494410
524,161090,29854,38356,21738,71142,6.81651990
525,195108,53596,25278,18600,97634,6.83184006
526,69558,11301,23100,23924,11233,6.83210928
527,52001,7491,16276,22140,6094,6.83860666
528,98681,21433,25430,17143,34675,6.86897210
529,482524,58553,222057,102017,99897,6.89427009
530,185550,60302,32382,57325,35541,6.90974952
531,355321,79483,107897,130961,36980,6.94117262
532,56657,20189,5188,26876,4404,6.94922777
533,139801,55840,17261,18688,48012,6.95207981
534,193875,40214,55879,47704,50078,6.95514531
535,182038,37492,49883,61378,33285,6.97697327
536,436858,50782,154019,187822,44235,7.01776222
537,63300,7884,25183,8386,21847,7.02205562
538,171105,41188,32560,25053,72304,7.02684374
539,239513,23275,114453,28378,73407,7.06462327
540,66966,13919,11772,6277,34998,7.12199739
541,101082,25799,14092,8904,52287,7.12318330
542,135441,43924,21341,49528,20648,7.12469159
543,58681,8844,14401,29731,5705,7.14071034
544,79245,35475,8767,23772,11231,7.14384361
545,176378,23175,62336,22860,68007,7.14909743
546,53439,16277,10383,16451,10328,7.20332613
547,213719,33715,57799,24683,97522,7.21069205
548,65241,17642,8743,32506,6350,7.21852784
549,129499,67229,12459,19706,30105,7.22718957
550,58342,6152,24771,6115,21304,7.23136146
551,445077,94239,88004,211858,50976,7.23778963
552,246663,85310,24918,113819,22616,7.24856794
553,342519,47410,99014,146454,49641,7.26134359
554,57325,30413,5163,10993,10756,7.26596862
555,76103,9661,33795,17496,15151,7.28071104
556,220320,40660,41864,116115,21681,7.29165769
557,311215,94083,45386,39094,132652,7.29302681
558,134314,63690,15935,24487,30202,7.30295642
559,91675,27462,16055,13782,34376,7.31954496
560,381872,35314,154919,155375,36264,7.33812018
561,137080,19154,44480,57213,16233,7.35310939
562,60082,13753,11764,7287,27278,7.40689992
563,68121,5987,31041,24804,6289,7.41241046
564,421098,54625,157254,55707,153512,7.44725419
565,137895,35296,30061,24002,48536,7.45649391
566,58763,16995,12514,13102,16152,7.46187682
567,349612,124854,36932,154641,33185,7.46345818
568,347164,172203,37559,58556,78846,7.47627538
569,235812,21383,101183,23271,89975,7.48505951
570,58360,7701,25079,13501,12079,7.49753222
571,64747,27074,5732,5534,26407,7.52513310
572,75551,18177,19023,15023,23328,7.53702379
573,66514,23953,11305,17877,13379,7.55434304
574,111345,9179,50284,41734,10148,7.55541949
575,51525,18719,5181,4670,22955,7.55548812
576,155804,55925,14849,71397,13633,7.56326367
577,109787,18104,39631,26438,25614,7.57567259
578,149291,34178,40418,41121,33574,7.59617521
579,60928,11087,20754,15985,13102,7.62097678
580,40768,11770,5108,3356,20534,7.64595199
581,54437,8232,15108,25214,5883,7.66926535
582,146069,71960,15604,21703,36802,7.67466660
583,89137,16260,28706,27063,17108,7.68013203
584,56367,4113,24000,4099,24155,7.68244489
585,98266,10913,28883,8932,49538,7.68373464
586,168119,52976,26499,25268,63376,7.69863762
587,128151,22812,33553,29735,42051,7.70846002
588,51539,13438,9844,20690,7567,7.71903121
589,62066,11101,13982,30173,6810,7.73101101
590,110828,46120,13023,36413,15272,7.79505955
591,83526,17307,22477,29610,14132,7.79812928
592,57797,6429,18864,27484,5020,7.80112384
